dt,gas_usd_per_tx,median_gas_usd,_col3
2024-04-24 19:00:00.000 UTC,0.0999083925644761,0.0222562281893893,Optimism
2024-04-24 20:00:00.000 UTC,0.0916704124066709,0.0234335728687679,Optimism
2024-04-24 21:00:00.000 UTC,0.0891847547757097,0.0211398820092447,Optimism
2024-04-24 22:00:00.000 UTC,0.1034502318310125,0.026402533699492,Optimism
2024-04-24 23:00:00.000 UTC,0.1058278483966724,0.0289291910215832,Optimism
2024-04-25 00:00:00.000 UTC,0.107695277008853,0.0272557924276815,Optimism
2024-04-25 01:00:00.000 UTC,0.1070107099316135,0.0293207365325739,Optimism
2024-04-25 02:00:00.000 UTC,0.1060414761777835,0.0323769085907047,Optimism
2024-04-25 03:00:00.000 UTC,0.21589563368416,0.0303229622245935,Optimism
2024-04-25 04:00:00.000 UTC,0.0947592276455745,0.0302767543231142,Optimism
2024-04-25 05:00:00.000 UTC,0.0903262481893456,0.0264558351596294,Optimism
2024-04-25 06:00:00.000 UTC,0.0816514956054601,0.022152509995338,Optimism
2024-04-25 07:00:00.000 UTC,0.1020615229137584,0.0233212353619234,Optimism
2024-04-25 08:00:00.000 UTC,0.0756979552870426,0.0245277382718982,Optimism
2024-04-25 09:00:00.000 UTC,0.0761016709209712,0.0222396569441573,Optimism
2024-04-25 10:00:00.000 UTC,0.1105624622548474,0.0273460180218488,Optimism
2024-04-25 11:00:00.000 UTC,0.0741805708878677,0.0222818467620919,Optimism
2024-04-25 12:00:00.000 UTC,0.0779519858847286,0.0263574281944464,Optimism
2024-04-25 13:00:00.000 UTC,0.0711780700510069,0.025215798755117,Optimism
2024-04-25 14:00:00.000 UTC,0.0752261723625274,0.0230801391795209,Optimism
2024-04-25 15:00:00.000 UTC,0.0866019324950222,0.0231834117722555,Optimism
2024-04-25 16:00:00.000 UTC,0.0921828285562173,0.0221474373560562,Optimism
2024-04-25 17:00:00.000 UTC,0.088252376516303,0.0190139453936667,Optimism
2024-04-25 18:00:00.000 UTC,0.0886115281428791,0.0204384397533932,Optimism
2024-04-25 19:00:00.000 UTC,0.0983610022461206,0.019185438434363,Optimism
2024-04-25 20:00:00.000 UTC,0.0959962696515311,0.0217209795892666,Optimism
2024-04-25 21:00:00.000 UTC,0.106049950930142,0.0217636192004428,Optimism
2024-04-25 22:00:00.000 UTC,0.0985522010943536,0.0218893565907078,Optimism
2024-04-25 23:00:00.000 UTC,0.101745621697426,0.0208305713010038,Optimism
2024-04-26 00:00:00.000 UTC,0.1025504622765713,0.0258754811509001,Optimism
2024-04-26 01:00:00.000 UTC,0.0924683649843702,0.0294532043080839,Optimism
2024-04-26 02:00:00.000 UTC,0.0914963340312754,0.0241681888179866,Optimism
2024-04-26 03:00:00.000 UTC,0.0868156813393293,0.0208344693555443,Optimism
2024-04-26 04:00:00.000 UTC,0.0849300567001976,0.0213884150638005,Optimism
2024-04-26 05:00:00.000 UTC,0.0845750499149356,0.0173558742223707,Optimism
2024-04-26 06:00:00.000 UTC,0.0813525215628557,0.0193699305553358,Optimism
2024-04-26 07:00:00.000 UTC,0.1002004378674743,0.0211506701817586,Optimism
2024-04-26 08:00:00.000 UTC,0.0692905248105408,0.0201426456990352,Optimism
2024-04-26 09:00:00.000 UTC,0.0740071490507787,0.0208823310586611,Optimism
2024-04-26 10:00:00.000 UTC,0.073256405369361,0.0211132906193782,Optimism
2024-04-26 11:00:00.000 UTC,0.0710943703039136,0.0190203390354643,Optimism
2024-04-26 12:00:00.000 UTC,0.0927861965429645,0.0196378468454395,Optimism
2024-04-26 13:00:00.000 UTC,0.0661014246309971,0.0217145580744297,Optimism
2024-04-26 14:00:00.000 UTC,0.0685503617362145,0.023560514172541,Optimism
2024-04-26 15:00:00.000 UTC,0.0724514089416182,0.02139703126043,Optimism
2024-04-26 16:00:00.000 UTC,0.0760862366403304,0.0194470560422734,Optimism
2024-04-26 17:00:00.000 UTC,0.0883992952698263,0.0201650160868504,Optimism
2024-04-26 18:00:00.000 UTC,0.0800181495969311,0.0190310982312796,Optimism
2024-04-26 19:00:00.000 UTC,0.0838957644262296,0.0184448017125003,Optimism
2024-04-26 20:00:00.000 UTC,0.0965506503706673,0.0199346136804879,Optimism
2024-04-26 21:00:00.000 UTC,0.087520960594879,0.0188452185755302,Optimism
2024-04-26 22:00:00.000 UTC,0.0919371339511912,0.0208373686720943,Optimism
2024-04-26 23:00:00.000 UTC,0.1041569138578537,0.0191745519904523,Optimism
2024-04-27 00:00:00.000 UTC,0.0962212009786555,0.0268549088378241,Optimism
2024-04-27 01:00:00.000 UTC,0.1024305441851681,0.0335534944274992,Optimism
2024-04-27 02:00:00.000 UTC,0.0917487611901192,0.0276976088871367,Optimism
2024-04-27 03:00:00.000 UTC,0.1030031767210338,0.0246510669825101,Optimism
2024-04-27 04:00:00.000 UTC,0.0941927308251301,0.0259989707966583,Optimism
2024-04-27 05:00:00.000 UTC,0.0930282913187031,0.0270814303439237,Optimism
2024-04-27 06:00:00.000 UTC,0.0977589014002922,0.0245889071099202,Optimism
2024-04-27 07:00:00.000 UTC,0.0842285822352356,0.0224221605316079,Optimism
2024-04-27 08:00:00.000 UTC,0.080133246829569,0.0230070070771948,Optimism
2024-04-27 09:00:00.000 UTC,0.0799769651909232,0.0226076093376492,Optimism
2024-04-27 10:00:00.000 UTC,0.0760023285232174,0.0233394143245839,Optimism
2024-04-27 11:00:00.000 UTC,0.072864617364586,0.0206193370576984,Optimism
2024-04-27 12:00:00.000 UTC,0.0717366576184085,0.0219238384845834,Optimism
2024-04-27 13:00:00.000 UTC,0.0688804332899099,0.020193505766833,Optimism
2024-04-27 14:00:00.000 UTC,0.079801590579559,0.0192429833878276,Optimism
2024-04-27 15:00:00.000 UTC,0.0730864984420855,0.0203517861736383,Optimism
2024-04-27 16:00:00.000 UTC,0.0722647893940328,0.0200677695891185,Optimism
2024-04-27 17:00:00.000 UTC,0.1160243056635604,0.0338399397366886,Optimism
2024-04-27 18:00:00.000 UTC,0.1288285015250652,0.0420649578702251,Optimism
2024-04-27 19:00:00.000 UTC,0.0861195770903924,0.0228734190193383,Optimism
2024-04-27 20:00:00.000 UTC,0.0884621589483339,0.0246117070771671,Optimism
2024-04-27 21:00:00.000 UTC,0.0880228033416098,0.021366379799842,Optimism
2024-04-27 22:00:00.000 UTC,0.088212506490054,0.017314810596539,Optimism
2024-04-27 23:00:00.000 UTC,0.0905165906254393,0.0173692575157186,Optimism
2024-04-28 00:00:00.000 UTC,0.0948701869017628,0.0229684750735229,Optimism
2024-04-28 01:00:00.000 UTC,0.1002792939785088,0.0227211799198845,Optimism
2024-04-28 02:00:00.000 UTC,0.0900816094887438,0.0238049871929086,Optimism
2024-04-28 03:00:00.000 UTC,0.0943165079918055,0.0283791106804995,Optimism
2024-04-28 04:00:00.000 UTC,0.1037247949926773,0.0295923040585297,Optimism
2024-04-28 05:00:00.000 UTC,0.0977073827862337,0.0284687547882173,Optimism
2024-04-28 06:00:00.000 UTC,0.0869425653817294,0.0253865550081954,Optimism
2024-04-28 07:00:00.000 UTC,0.0822350455783977,0.0226193544216389,Optimism
2024-04-28 08:00:00.000 UTC,0.0765918905170129,0.0211723230427584,Optimism
2024-04-28 09:00:00.000 UTC,0.0735304013436242,0.0194331310157166,Optimism
2024-04-28 10:00:00.000 UTC,0.100405702653263,0.0208257045912013,Optimism
2024-04-28 11:00:00.000 UTC,0.0853671629295152,0.0219086537328286,Optimism
2024-04-28 12:00:00.000 UTC,0.0843785358962809,0.0229571068065617,Optimism
2024-04-28 13:00:00.000 UTC,0.077369043755086,0.0239521740718045,Optimism
2024-04-28 14:00:00.000 UTC,0.0715731729936681,0.0187952086661357,Optimism
2024-04-28 15:00:00.000 UTC,0.0674448892256258,0.0174814321567792,Optimism
2024-04-28 16:00:00.000 UTC,0.0723956595048274,0.0191562372467168,Optimism
2024-04-28 17:00:00.000 UTC,0.0818191573772938,0.0195712204798738,Optimism
2024-04-28 18:00:00.000 UTC,0.1035517555671597,0.02204762790714,Optimism
2024-04-28 19:00:00.000 UTC,0.0824539170704989,0.0194764567992352,Optimism
2024-04-28 20:00:00.000 UTC,0.1017760845851301,0.023916220139212,Optimism
2024-04-28 21:00:00.000 UTC,0.1045037291272018,0.0224184776695517,Optimism
2024-04-28 22:00:00.000 UTC,0.0999853692781104,0.0237870666631339,Optimism
2024-04-28 23:00:00.000 UTC,0.1109646027435858,0.0349978161367447,Optimism
2024-04-29 00:00:00.000 UTC,0.107251638539994,0.0277677396693725,Optimism
2024-04-29 01:00:00.000 UTC,0.1141472430688123,0.0299938674364227,Optimism
2024-04-29 02:00:00.000 UTC,0.1121779115354431,0.0357830071911143,Optimism
2024-04-29 03:00:00.000 UTC,0.1125222598396936,0.0338836065348015,Optimism
2024-04-29 04:00:00.000 UTC,0.1195509185014197,0.0308684584306613,Optimism
2024-04-29 05:00:00.000 UTC,0.1059483825320403,0.0303577667957095,Optimism
2024-04-29 06:00:00.000 UTC,0.1074961614183748,0.029953615721684,Optimism
2024-04-29 07:00:00.000 UTC,0.0956108292855442,0.0251105650124764,Optimism
2024-04-29 08:00:00.000 UTC,0.0777200341166046,0.0260456911564493,Optimism
2024-04-29 09:00:00.000 UTC,0.0860745704459387,0.0257699644106455,Optimism
2024-04-29 10:00:00.000 UTC,0.0790791259320448,0.02613135306618,Optimism
2024-04-29 11:00:00.000 UTC,0.0820747477466994,0.0241522972210787,Optimism
2024-04-29 12:00:00.000 UTC,0.0820834055516045,0.0280073617249797,Optimism
2024-04-29 13:00:00.000 UTC,0.0807215923658823,0.0253403119066341,Optimism
2024-04-29 14:00:00.000 UTC,0.0668179071377186,0.0252104607496863,Optimism
2024-04-29 15:00:00.000 UTC,0.0701500761790031,0.0242243950571496,Optimism
2024-04-29 16:00:00.000 UTC,0.0772775079103297,0.0251445565571528,Optimism
2024-04-29 17:00:00.000 UTC,0.0832053598404442,0.0213583858697891,Optimism
2024-04-29 18:00:00.000 UTC,0.0884190658222162,0.0225384199941919,Optimism
2024-04-29 19:00:00.000 UTC,0.0785053144080049,0.0168230550264839,Optimism
2024-04-29 20:00:00.000 UTC,0.0754966536978904,0.0158782924021023,Optimism
2024-04-29 21:00:00.000 UTC,0.0892978110496743,0.0180525207536097,Optimism
2024-04-29 22:00:00.000 UTC,0.0858664640695018,0.0207699282707174,Optimism
2024-04-29 23:00:00.000 UTC,0.0847577313512655,0.0193491242332664,Optimism
2024-04-30 00:00:00.000 UTC,0.0850721559276569,0.0181831630392489,Optimism
2024-04-30 01:00:00.000 UTC,0.0969281288494822,0.0224749996192319,Optimism
2024-04-30 02:00:00.000 UTC,0.1014635343272282,0.0342138888336122,Optimism
2024-04-30 03:00:00.000 UTC,0.1003009559333804,0.0182001581389113,Optimism
2024-04-30 04:00:00.000 UTC,0.0937037946447996,0.0212660389603772,Optimism
2024-04-30 05:00:00.000 UTC,0.097554403981422,0.0260870934846878,Optimism
2024-04-30 06:00:00.000 UTC,0.0954061487100782,0.019310310014281,Optimism
2024-04-30 07:00:00.000 UTC,0.081153782837253,0.0211082866476309,Optimism
2024-04-30 08:00:00.000 UTC,0.0795183493403905,0.0260013360921655,Optimism
2024-04-30 09:00:00.000 UTC,0.091105582345583,0.0249957388781184,Optimism
2024-04-30 10:00:00.000 UTC,0.0725192739036668,0.024400961033273,Optimism
2024-04-30 11:00:00.000 UTC,0.0775798142490389,0.0248003482086799,Optimism
2024-04-30 12:00:00.000 UTC,0.0785944090728082,0.0288098126445039,Optimism
2024-04-30 13:00:00.000 UTC,0.0464358648002151,0.015003684442698,Optimism
2024-04-30 14:00:00.000 UTC,0.0803589944790803,0.017794298239659,Optimism
2024-04-30 15:00:00.000 UTC,0.076126871424966,0.0222629680588532,Optimism
2024-04-30 16:00:00.000 UTC,0.0789190953324102,0.0275192926880664,Optimism
2024-04-30 17:00:00.000 UTC,0.0638349115314605,0.0157543405093143,Optimism
2024-04-30 18:00:00.000 UTC,0.0762112124283407,0.0155088151670994,Optimism
2024-04-30 19:00:00.000 UTC,0.0688414826145651,0.0184890781438379,Optimism
2024-04-30 20:00:00.000 UTC,0.0547106561067969,0.0192136359093539,Optimism
2024-04-30 21:00:00.000 UTC,0.0564113424184465,0.017162347413552,Optimism
2024-04-30 22:00:00.000 UTC,0.0776175068071901,0.0225344501938411,Optimism
2024-04-30 23:00:00.000 UTC,0.0600174068913547,0.0182256996882317,Optimism
2024-05-01 00:00:00.000 UTC,0.0855980399979153,0.0200221588792553,Optimism
2024-05-01 01:00:00.000 UTC,0.0692492080052759,0.0183493424352527,Optimism
2024-05-01 02:00:00.000 UTC,0.0698331309328369,0.0195880440275475,Optimism
2024-05-01 03:00:00.000 UTC,0.0756480061516703,0.0180084000485038,Optimism
2024-05-01 04:00:00.000 UTC,0.0818773011389383,0.0181140766255285,Optimism
2024-05-01 05:00:00.000 UTC,0.0799625075897077,0.0171444413011727,Optimism
2024-05-01 06:00:00.000 UTC,0.0738918491244365,0.0180613744225054,Optimism
2024-05-01 07:00:00.000 UTC,0.1211008364559749,0.0329216597059129,Optimism
2024-05-01 08:00:00.000 UTC,0.104172728450426,0.0247094273947678,Optimism
2024-05-01 09:00:00.000 UTC,0.0725703810179924,0.0199326301350083,Optimism
2024-05-01 10:00:00.000 UTC,0.0681388218490986,0.0184248452433554,Optimism
2024-05-01 11:00:00.000 UTC,0.0698144256709549,0.0177216143158202,Optimism
2024-05-01 12:00:00.000 UTC,0.0722828181520078,0.0199782149601485,Optimism
2024-05-01 13:00:00.000 UTC,0.0632417615879957,0.0178094054380909,Optimism
2024-05-01 14:00:00.000 UTC,0.0710544328809694,0.0201242122802854,Optimism
2024-05-01 15:00:00.000 UTC,0.0727388184647289,0.0179655877068927,Optimism
2024-05-01 16:00:00.000 UTC,0.0642817365549916,0.0132215519519796,Optimism
2024-05-01 17:00:00.000 UTC,0.0651074900659746,0.012338330067129,Optimism
2024-05-01 18:00:00.000 UTC,0.0917078009819575,0.02817521086903,Optimism
2024-05-01 19:00:00.000 UTC,0.4024682664441382,0.0256598099203671,Optimism
2024-05-01 20:00:00.000 UTC,0.0709556707098485,0.0169405439205935,Optimism
2024-05-01 21:00:00.000 UTC,0.0845384887319753,0.0176020340625891,Optimism
2024-05-01 22:00:00.000 UTC,0.0808453851601872,0.018792535815856,Optimism
2024-05-01 23:00:00.000 UTC,0.089540241328699,0.0176328770505944,Optimism
2024-05-02 00:00:00.000 UTC,0.0771864510590178,0.021255638072053,Optimism
2024-05-02 01:00:00.000 UTC,0.1055077310888719,0.0308404533681861,Optimism
2024-05-02 02:00:00.000 UTC,0.0864655756190237,0.0196262679259106,Optimism
2024-05-02 03:00:00.000 UTC,0.0899945115713996,0.0144156761783343,Optimism
2024-05-02 04:00:00.000 UTC,0.0918826731856748,0.0137515706485538,Optimism
2024-05-02 05:00:00.000 UTC,0.1584271879126614,0.0161533458211777,Optimism
2024-05-02 06:00:00.000 UTC,0.0774081521602556,0.0149399664249741,Optimism
2024-05-02 07:00:00.000 UTC,0.0824677379481136,0.0145795295709168,Optimism
2024-05-02 08:00:00.000 UTC,0.077027759763058,0.016643297991547,Optimism
2024-05-02 09:00:00.000 UTC,0.0726442084214833,0.0128485621073883,Optimism
2024-05-02 10:00:00.000 UTC,0.0784577671335885,0.0139287192971461,Optimism
2024-05-02 11:00:00.000 UTC,0.0792567585567537,0.0178623398210385,Optimism
2024-05-02 12:00:00.000 UTC,0.1070170388904844,0.0146305091358291,Optimism
2024-05-02 13:00:00.000 UTC,0.0791859284400603,0.0140810504947761,Optimism
2024-05-02 14:00:00.000 UTC,0.0650164830127405,0.0133590560829783,Optimism
2024-05-02 15:00:00.000 UTC,0.091231991357282,0.012485081066078,Optimism
2024-05-02 16:00:00.000 UTC,0.075747787652441,0.0162881618196605,Optimism
2024-05-02 17:00:00.000 UTC,0.0791857223844243,0.016632211949794,Optimism
2024-05-02 18:00:00.000 UTC,0.0728117010800872,0.016441465057456,Optimism
2024-05-02 19:00:00.000 UTC,0.0740550046409217,0.0120768981692877,Optimism
2024-05-02 20:00:00.000 UTC,0.1187350949610181,0.0162512909546593,Optimism
2024-05-02 21:00:00.000 UTC,0.0874794614638126,0.0149903268549867,Optimism
2024-05-02 22:00:00.000 UTC,0.0852552905717454,0.0160570933194652,Optimism
2024-05-02 23:00:00.000 UTC,0.0969097960552531,0.0103231350710956,Optimism
2024-05-03 00:00:00.000 UTC,0.1348504899725046,0.0122041927906059,Optimism
2024-05-03 01:00:00.000 UTC,0.1129784472405551,0.0155487028681038,Optimism
2024-05-03 02:00:00.000 UTC,0.1094935102729608,0.0176665514517222,Optimism
2024-05-03 03:00:00.000 UTC,0.0895342566217448,0.0143643198876893,Optimism
2024-05-03 04:00:00.000 UTC,0.098176614903768,0.0117241466041215,Optimism
2024-05-03 05:00:00.000 UTC,0.1073230427372127,0.0130212851107375,Optimism
2024-05-03 06:00:00.000 UTC,0.0860109565852471,0.0158546982112481,Optimism
2024-05-03 07:00:00.000 UTC,0.0781771493254554,0.0183002487657814,Optimism
2024-05-03 08:00:00.000 UTC,0.0281141964468539,0.0066804825128459,Optimism
2024-05-03 09:00:00.000 UTC,0.0557925244989695,0.0058706387381332,Optimism
2024-05-03 10:00:00.000 UTC,0.0396949091368243,0.0070352909771688,Optimism
2024-05-03 11:00:00.000 UTC,0.0325568324488077,0.0068991768783526,Optimism
2024-05-03 12:00:00.000 UTC,0.0517209582889623,0.011877752242147,Optimism
2024-05-03 13:00:00.000 UTC,0.0491953905621262,0.0104881056857349,Optimism
2024-05-03 14:00:00.000 UTC,0.0416719927171927,0.0083122124966985,Optimism
2024-05-03 15:00:00.000 UTC,0.0477429025763306,0.0090112222504974,Optimism
2024-05-03 16:00:00.000 UTC,0.0523410420864834,0.0102966701581304,Optimism
2024-05-03 17:00:00.000 UTC,0.0433847467189195,0.0078813977456295,Optimism
2024-05-03 18:00:00.000 UTC,0.041710834168015,0.0063008703026731,Optimism
2024-05-03 19:00:00.000 UTC,0.0318104237769368,0.0039003802046976,Optimism
2024-05-03 20:00:00.000 UTC,0.0361802452666624,0.0062468035713575,Optimism
2024-05-03 21:00:00.000 UTC,0.0380508040103505,0.0049358799842143,Optimism
2024-05-03 22:00:00.000 UTC,0.0467714266609188,0.004337900351547,Optimism
2024-05-03 23:00:00.000 UTC,0.0374589549308102,0.0053937863834843,Optimism
2024-05-04 00:00:00.000 UTC,0.0270540132095377,0.0041738824072095,Optimism
2024-05-04 01:00:00.000 UTC,0.0312291708621398,0.0047388870310894,Optimism
2024-05-04 02:00:00.000 UTC,0.0298113835256066,0.0046620611534353,Optimism
2024-05-04 03:00:00.000 UTC,0.0346788743696452,0.0047749825446802,Optimism
2024-05-04 04:00:00.000 UTC,0.120067262640277,0.0049527123068118,Optimism
2024-05-04 05:00:00.000 UTC,0.0369857785987364,0.0050141963624989,Optimism
2024-05-04 06:00:00.000 UTC,0.0317102849246671,0.0052951426246668,Optimism
2024-05-04 07:00:00.000 UTC,0.0313527573120597,0.004941899351625,Optimism
2024-05-04 08:00:00.000 UTC,0.0322526637045819,0.0048782486229259,Optimism
2024-05-04 09:00:00.000 UTC,0.0277703993719568,0.0037457699828197,Optimism
2024-05-04 10:00:00.000 UTC,0.0314949173960244,0.0047593157058855,Optimism
2024-05-04 11:00:00.000 UTC,0.0299252247232017,0.0043482212815039,Optimism
2024-05-04 12:00:00.000 UTC,0.0456407970152082,0.0034314616061212,Optimism
2024-05-04 13:00:00.000 UTC,0.0260449960866927,0.0039741359807193,Optimism
2024-05-04 14:00:00.000 UTC,0.0467120501247386,0.0037456858782486,Optimism
2024-05-04 15:00:00.000 UTC,0.0335814833846854,0.0049303932941697,Optimism
2024-05-04 16:00:00.000 UTC,0.0359420690308871,0.0052556235179565,Optimism
2024-05-04 17:00:00.000 UTC,0.0290786251704877,0.0044169591572176,Optimism
2024-05-04 18:00:00.000 UTC,0.0254470118357293,0.0035090957691706,Optimism
2024-05-04 19:00:00.000 UTC,0.0256232048962538,0.0033521617558661,Optimism
2024-05-04 20:00:00.000 UTC,0.0323078271133586,0.0042846288681944,Optimism
2024-05-04 21:00:00.000 UTC,0.0346167187728401,0.0045336004812891,Optimism
2024-05-04 22:00:00.000 UTC,0.0384830702700888,0.0036767764415403,Optimism
2024-05-04 23:00:00.000 UTC,0.0274215373318208,0.0036070358360786,Optimism
2024-05-05 00:00:00.000 UTC,0.0420167355230476,0.0045338592488874,Optimism
2024-05-05 01:00:00.000 UTC,0.0367248102128675,0.0052544086511711,Optimism
2024-05-05 02:00:00.000 UTC,0.0297157579955086,0.0045168004134349,Optimism
2024-05-05 03:00:00.000 UTC,0.0343044460564764,0.0046471740947387,Optimism
2024-05-05 04:00:00.000 UTC,0.0368768873972106,0.0047159481015372,Optimism
2024-05-05 05:00:00.000 UTC,0.0300797417739709,0.0036772209612205,Optimism
2024-05-05 06:00:00.000 UTC,0.0277212444377976,0.0033980826637606,Optimism
2024-05-05 07:00:00.000 UTC,0.0247477878346445,0.0043574423069806,Optimism
2024-05-05 08:00:00.000 UTC,0.0299389852733925,0.0056726512487838,Optimism
2024-05-05 09:00:00.000 UTC,0.0230880480567076,0.0037004844887842,Optimism
2024-05-05 10:00:00.000 UTC,0.0258895187831119,0.0029984421635183,Optimism
2024-05-05 11:00:00.000 UTC,0.0235161287465964,0.0026806439325998,Optimism
2024-05-05 12:00:00.000 UTC,0.0280155174579026,0.0031513613951886,Optimism
2024-05-05 13:00:00.000 UTC,0.0289546199293852,0.0038138122059711,Optimism
2024-05-05 14:00:00.000 UTC,0.02809416867511,0.0038521931673943,Optimism
2024-05-05 15:00:00.000 UTC,0.0341388623964174,0.0041493421808976,Optimism
2024-05-05 16:00:00.000 UTC,0.0330238362622787,0.0047149568551131,Optimism
2024-05-05 17:00:00.000 UTC,0.0283007099340349,0.0033475163222123,Optimism
2024-05-05 18:00:00.000 UTC,0.0303973560993942,0.0032092031380818,Optimism
2024-05-05 19:00:00.000 UTC,0.0271651809351045,0.0026447151780571,Optimism
2024-05-05 20:00:00.000 UTC,0.0449457381883729,0.0041363336080747,Optimism
